0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,0,0,1,1,1,-1,1,1,1,0,1,1,1,-1,0,0,1
1,0,1,-0.284280000000000,1,-0.253460000000000,0.946230000000000,-0.350940000000000,1,-0.305660000000000,0.927360000000000,-0.490570000000000,0.908180000000000,-0.441190000000000,0.757230000000000,-0.588990000000000,0.697480000000000,-0.580190000000000,0.596230000000000,-0.575790000000000,0.684590000000000,-0.709750000000000,0.544650000000000,-0.873270000000000,0.492140000000000,-0.733330000000000,0.355040000000000,-0.760540000000000,0.263520000000000,-0.782390000000000,0.166040000000000,-0.731450000000000,0.139940000000000,-0.700000000000000,2
1,0,0,0,0,0,0,0,-0.850000000000000,-1,0,0,1,-1,0,0,-1,-1,-1,-1,1,-1,-0.600000000000000,-1,1,1,-1,-0.200000000000000,1,-1,0,1,0,0,1
1,0,1,0.0909100000000000,0.954550000000000,-0.0909100000000000,0.772730000000000,0,1,0,0.954550000000000,0,1,0.0454500000000000,0.909090000000000,-0.0454500000000000,1,0,1,0,0.863640000000000,0.0909100000000000,0.772730000000000,0.0909100000000000,0.909090000000000,0.0454500000000000,0.915410000000000,0.0289700000000000,0.954550000000000,0.0909100000000000,0.863640000000000,-0.0909100000000000,0.863640000000000,0.0454500000000000,2
0,0,0,0,-1,1,1,1,-1,-1,0,0,-1,-1,-1,-0.312500000000000,-1,-1,1,-1,1,-1,0,0,1,-1,-1,-1,0,0,1,-1,0,0,1
1,0,0.911760000000000,-0.0882400000000000,0.970590000000000,0.176470000000000,0.823530000000000,0.0882400000000000,0.911760000000000,-0.0294100000000000,0.970590000000000,-0.176470000000000,0.970590000000000,0.147060000000000,0.941180000000000,0.0294100000000000,1,0,1,0,0.764710000000000,0.117650000000000,0.882350000000000,0.0294100000000000,0.852940000000000,0.0294100000000000,0.926630000000000,0.0260000000000000,0.941180000000000,-0.117650000000000,0.970590000000000,0.0588200000000000,0.911760000000000,0.0588200000000000,2
1,0,-1,1,-1,0.152440000000000,0.283540000000000,1,-1,1,-1,-1,1,1,-1,-0.234760000000000,0.283010000000000,-1,1,1,-0.314020000000000,-1,-1,-1,1,-1,-1,-0.0357800000000000,1,-1,-1,-0.323170000000000,0.149390000000000,1,1
1,0,0.473680000000000,-0.105260000000000,0.837810000000000,0.0175600000000000,0.831550000000000,0.0261500000000000,0.684210000000000,-0.0526300000000000,0.684210000000000,0,0.798560000000000,0.0502800000000000,0.783150000000000,0.0575600000000000,0.842110000000000,0.473680000000000,1,0.0526300000000000,0.725500000000000,0.0763100000000000,0.703010000000000,0.0814100000000000,0.421050000000000,0.210530000000000,0.654190000000000,0.0896800000000000,0.526320000000000,-0.210530000000000,0.601500000000000,0.0953400000000000,0.574180000000000,0.0971900000000000,2
1,0,-0.00641000000000000,-0.500000000000000,0,0,-0.0192300000000000,1,0,0,0,0,0,0,0,0,0,0,0.314100000000000,0.929490000000000,-0.352560000000000,0.743590000000000,-0.346150000000000,-0.807690000000000,0,0,-0.615380000000000,-0.512820000000000,0,0,0,0,0,0,1
1,0,1,0.454550000000000,1,0.545450000000000,0.818180000000000,0.636360000000000,1,-0.0909100000000000,1,0,0.818180000000000,-0.454550000000000,0.636360000000000,0.272730000000000,1,-0.636360000000000,1,-0.272730000000000,0.909090000000000,-0.454550000000000,1,0.0775000000000000,1,-0.0909100000000000,1,0.0886700000000000,1,0.363640000000000,1,0.636360000000000,0.727270000000000,0.272730000000000,2
0,0,-1,-1,1,-1,-1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,-1,1,1,-1,-1,1,1,1,0,0,1,0.500000000000000,0,0,1
1,0,0.454550000000000,0.0909100000000000,0.636360000000000,0.0909100000000000,0.272730000000000,0.181820000000000,0.636360000000000,0,0.363640000000000,-0.0909100000000000,0.454550000000000,-0.0909100000000000,0.486120000000000,-0.0134300000000000,0.636360000000000,-0.181820000000000,0.454550000000000,0,0.363640000000000,-0.0909100000000000,0.272730000000000,0.181820000000000,0.363640000000000,-0.0909100000000000,0.344420000000000,-0.0176800000000000,0.272730000000000,0,0.363640000000000,0,0.289850000000000,-0.0183200000000000,2
1,0,-1,-0.596770000000000,0,0,-1,0.645160000000000,-0.870970000000000,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0.298390000000000,0.233870000000000,1,0.516130000000000,0,0,0,0,0,0,1
1,0,1,0.142860000000000,1,0.714290000000000,1,0.714290000000000,1,-0.142860000000000,0.857140000000000,-0.142860000000000,1,0.0253400000000000,1,0,0.428570000000000,-0.142860000000000,1,0.0361700000000000,1,-0.285710000000000,1,0,0.285710000000000,-0.285710000000000,1,0.0489100000000000,1,0.0518200000000000,1,0.571430000000000,1,0,2
0,0,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1
