686.108117816092,675.781250000000,45.1809471171367,155,206,51,685.319767441861,675.781250000000,45.2441724135913,154,208,54,685.274345930233,675.781250000000,45.5074353253546,155,206,51,685.274345930233,675.781250000000,44.8735923054253,155,207,52,685.228924418605,675.781250000000,45.0360574355787,156,207,51,101.607658959538,101.562500000000,7.36823244947707,21,30,9,61.0323338150289,62.5000000000000,6.82182952087118,13,20,7,193.731936416185,195.312500000000,4.74390254951306,47,52,5,-117.993706403820,-119.384680851064,16.4669175802372,-159.835473684210,-73.0361290322581,86.7993446519524,2155.79958839387,2171.42233333333,149.344425736731,1740.62250000000,2487.18085106383,746.558351063830,-723.428157270873,-756.490000000000,206.452864033061,-1088.13247311828,-311.816813186813,776.315659931467,175.643678160920,173,11.5663224619870,155,206,51,0.0114942528735632,5.80000000000000,5,4.16388412836894,0,16,16,10.8750000000000,0.794359910012860,0,0,0,1
748.034591194969,746.093750000000,38.7892793900483,170,223,53,747.984673566879,742.187500000000,39.3335077568078,171,224,53,748.034434713376,742.187500000000,39.9406114590008,168,226,58,748.009554140127,742.187500000000,39.0239639503741,171,223,52,747.959792993631,742.187500000000,39.6455534390545,170,223,53,106.012658227848,109.375000000000,5.85677613593795,24,30,6,58.7915348101266,54.6875000000000,5.52070739392642,13,19,6,199.391811708861,199.218750000000,3.12826190443579,49,53,4,-134.267072516210,-133.671157894737,13.5660159646609,-168.081063829787,-100.027741935484,68.0533218943034,2396.98045912936,2404.84207446809,79.6849887763496,2173.61870967742,2561.53446808511,387.915758407687,-719.299730744059,-771.250667973124,201.129391361382,-1004.77602150538,-295.849247311828,708.926774193549,191.496855345912,191,9.93005552385237,170,223,53,0.0314465408805031,5.30000000000000,5,4.58746417819332,0,15,15,10.6000000000000,0.799771690840221,0,0,0,2
829.915364583333,833.984375000000,41.9544516318878,184,244,60,829.803036971831,835.937500000000,42.0134217128330,186,245,59,829.830545774648,835.937500000000,43.0743101856698,184,244,60,829.803036971831,835.937500000000,41.8766815499143,185,243,58,829.830545774648,833.984375000000,41.6825884900737,185,242,57,105.386800699301,105.468750000000,5.81738422614902,23,31,8,64.1389860139860,62.5000000000000,5.25332970774622,13,21,8,203.780594405594,203.125000000000,3.31021643594805,50,54,4,-150.840477192634,-146.612765957447,18.9166707790016,-196.626288659794,-119.204687500000,77.4216011597938,2541.45910322695,2533.80458333333,53.1128612410215,2414.85625000000,2671.30363636364,256.447386363636,-745.782924745081,-784.443750000000,198.202744762461,-1029.35091836735,-293.781875000000,735.569043367347,212.458333333333,213.500000000000,10.7403396177633,184,244,60,0.0347222222222222,4.80000000000000,3,4.70069694025662,0,19,19,7.57894736842105,0.801727556474183,0,0,0,3
773.741883116883,771.484375000000,32.6195149235072,179,217,38,774.028577302632,771.484375000000,33.0991349381171,180,217,37,774.054276315790,775.390625000000,33.9323299074127,176,217,41,774.002878289474,773.437500000000,32.7388993124067,179,217,38,773.951480263158,773.437500000000,32.9550996680518,179,218,39,102.583741830065,101.562500000000,6.36477230952948,20,30,10,62.0659722222222,62.5000000000000,6.00416560137322,13,22,9,197.048611111111,195.312500000000,4.34170526598535,47,52,5,-131.063549164946,-130.303473684211,16.2164379689345,-184.445473684211,-94.6950000000000,89.7504736842105,2422.10331358015,2424.87042553192,72.1860433215486,2220.19247311828,2574.36308510638,354.170611988103,-770.441000145338,-822.602340425532,205.345734884014,-1075.43053763441,-298.687684210526,776.742853423882,198.077922077922,197.500000000000,8.35059582041784,179,217,38,0.00649350649350649,5.13333333333333,4,3.83930070260946,0,14,14,11,0.806494938908910,0,0,0,4
726.729230182927,720.703125000000,56.9471647529289,156,223,67,727.189429012346,718.750000000000,56.8673821227710,156,223,67,727.334104938272,716.796875000000,57.0835057740255,154,222,68,727.213541666667,718.750000000000,56.5185538687087,157,223,66,727.092978395062,718.750000000000,56.8517015908918,157,220,63,98.0876150306748,97.6562500000000,7.36577408888096,20,28,8,61.1100460122699,62.5000000000000,6.52026138760438,13,21,8,196.175230061350,195.312500000000,7.83687050413601,45,55,10,-36.5714445263842,-31.6788297872340,31.6038570298759,-125.457500000000,46.9570114942529,172.414511494253,1533.18419964539,1556.04750000000,108.565481268081,1215.67806818182,1742.27613636364,526.598068181818,-864.252548820863,-861.903033707865,190.148382006695,-1200.27250000000,-509.897078651685,690.375421348315,186.042682926829,184.500000000000,14.5784741767498,156,223,67,0.0243902439024390,5.46666666666667,5,4.22417780886642,0,13,13,12.6153846153846,0.795562385282875,0,0,0,1
768.800403225807,769.531250000000,45.1957285952735,164,229,65,769.046160130719,765.625000000000,45.4137655996919,163,226,63,768.892973856209,769.531250000000,46.0462858730388,164,232,68,768.995098039216,769.531250000000,45.3291100905153,164,228,64,768.969566993464,769.531250000000,46.5729593167686,160,230,70,98.1381899350649,97.6562500000000,7.12239964307667,20,29,9,60.9780844155844,62.5000000000000,6.04678317184472,13,20,7,200.512378246753,199.218750000000,6.26936075923550,46,55,9,-63.7871456711486,-59.2993757781551,29.0850763425245,-140.482083333333,-2.94250000000003,137.539583333333,1776.52947770547,1779.53587851038,60.6350625594937,1641.87557894737,1982.27073684211,340.395157894737,-844.275717099720,-864.048464912281,209.365844868725,-1192.24750000000,-463.924680851064,728.322819148936,196.812903225806,197,11.5701065203900,164,229,65,0.00645161290322581,5.16666666666667,4,5.33746248203455,0,20,20,7.75000000000000,0.794251923619487,0,0,0,2
913.341346153846,914.062500000000,30.9334156765308,217,255,38,912.628173828125,910.156250000000,30.7690564350790,217,256,39,912.567138671875,914.062500000000,31.3502678057137,215,255,40,912.628173828125,910.156250000000,30.4234908503158,217,255,38,912.689208984375,908.203125000000,30.6505852140439,217,256,39,102.682897286822,101.562500000000,6.53629335404772,22,30,8,64.6499515503876,66.4062500000000,6.03894043457470,13,20,7,215.358527131783,214.843750000000,4.66761746442230,52,58,6,-127.128054606854,-127.570204081633,21.9207748284398,-215.642079207921,-67.7409278350515,147.901151372869,1883.45171283501,1888.07920000000,57.7458596619486,1720.73120000000,2030.56627450980,309.835074509804,-838.719527475071,-860.857800000000,186.706887605612,-1143.99212121212,-461.181145833333,682.810975378788,233.815384615385,234,7.91895441319188,217,255,38,0.00769230769230769,4.33333333333333,3.50000000000000,3.84468583832311,0,15,15,8.66666666666667,0.802165582985552,0,0,0,3
859.740332733813,863.281250000000,28.4297321890469,206,238,32,859.660127737226,863.281250000000,28.7035313815274,205,238,33,859.546076642336,863.281250000000,29.3728664158603,204,240,36,859.660127737226,863.281250000000,28.6095658619122,205,238,33,859.603102189781,859.375000000000,29.2077628477807,205,238,33,101.137907608696,101.562500000000,6.51737584921443,22,30,8,63.5756340579710,62.5000000000000,5.67872986741575,13,20,7,207.399230072464,207.031250000000,4.87953656437631,50,56,6,-103.463041562646,-103.130234906463,15.8417067275106,-138.272680412371,-65.7139361702127,72.5587442421584,1790.43695843735,1785.28909967017,55.9946710050525,1671.21989795918,1948.03531250000,276.815414540816,-872.079708229313,-874.811389582203,204.954638610397,-1184.04234693878,-472.917938144330,711.124408794446,220.093525179856,221,7.27801144039602,206,238,32,0,4.63333333333333,3.50000000000000,3.36803773151661,0,12,12,11.5833333333333,0.801686045248953,0,0,0,4
707.539755917160,703.125000000000,36.5882306597386,163,210,47,707.405501497006,703.125000000000,37.2736918067521,163,211,48,707.452282934132,703.125000000000,38.0324226287085,162,213,51,707.428892215569,703.125000000000,36.6580050064214,164,211,47,707.382110778443,699.218750000000,37.3736634232604,161,211,50,95.7728794642857,97.6562500000000,8.08801713397116,19,30,11,63.1510416666667,62.5000000000000,7.08467244005214,13,21,8,196.777343750000,199.218750000000,6.20491993377003,46,54,8,-50.9145094099214,-49.8788368014964,18.0152083588333,-105.105208333333,-11.4846666666667,93.6205416666667,1280.51578820913,1287.96481086142,116.814430507913,952.217692307692,1583.15606382979,630.938371522095,-832.867961790874,-846.877121588089,171.767934670647,-1151.11290322581,-412.872021276596,738.240881949211,181.130177514793,180,9.36658704889307,163,210,47,0.0118343195266272,5.63333333333333,4.50000000000000,5.20929761188545,0,19,19,8.89473684210526,0.807124759902923,0,0,0,1
775.187702922078,765.625000000000,50.2810136345466,172,227,55,775.904605263158,771.484375000000,50.3940925785290,173,228,55,775.853207236842,769.531250000000,51.3992149239525,170,225,55,775.853207236842,767.578125000000,50.0202349420339,173,227,54,775.827508223684,769.531250000000,50.8936553281378,171,226,55,96.6605392156863,97.6562500000000,7.53156227072188,20,29,9,63.3169934640523,62.5000000000000,6.89302401316068,13,21,8,202.563316993464,203.125000000000,6.01857300000755,47,54,7,-77.7418819494760,-79.9825000000000,23.2473472388833,-130.661340206186,-26.4825000000000,104.178840206186,1558.90354288713,1564.04404255319,65.4998055063901,1368.36892473118,1678.07747252747,309.708547796290,-808.160247962548,-817.052000000000,201.255569167745,-1141.85107526882,-427.294505494506,714.556569774312,198.448051948052,196,12.8719394904439,172,227,55,0.0259740259740260,5.13333333333333,5,3.35007291051212,0,12,12,12.8333333333333,0.810316604607296,0,0,0,2
