1,0,0.995390000000000,-0.0588900000000000,0.852430000000000,0.0230600000000000,0.833980000000000,-0.377080000000000,1,0.0376000000000000,0.852430000000000,-0.177550000000000,0.597550000000000,-0.449450000000000,0.605360000000000,-0.382230000000000,0.843560000000000,-0.385420000000000,0.582120000000000,-0.321920000000000,0.569710000000000,-0.296740000000000,0.369460000000000,-0.473570000000000,0.568110000000000,-0.511710000000000,0.410780000000000,-0.461680000000000,0.212660000000000,-0.340900000000000,0.422670000000000,-0.544870000000000,0.186410000000000,-0.453000000000000,2
1,0,1,-0.188290000000000,0.930350000000000,-0.361560000000000,-0.108680000000000,-0.935970000000000,1,-0.0454900000000000,0.508740000000000,-0.677430000000000,0.344320000000000,-0.697070000000000,-0.516850000000000,-0.975150000000000,0.0549900000000000,-0.622370000000000,0.331090000000000,-1,-0.131510000000000,-0.453000000000000,-0.180560000000000,-0.357340000000000,-0.203320000000000,-0.265690000000000,-0.204680000000000,-0.184010000000000,-0.190400000000000,-0.115930000000000,-0.166260000000000,-0.0628800000000000,-0.137380000000000,-0.0244700000000000,1
1,0,1,-0.0336500000000000,1,0.00485000000000000,1,-0.120620000000000,0.889650000000000,0.0119800000000000,0.730820000000000,0.0534600000000000,0.854430000000000,0.00827000000000000,0.545910000000000,0.00299000000000000,0.837750000000000,-0.136440000000000,0.755350000000000,-0.0854000000000000,0.708870000000000,-0.275020000000000,0.433850000000000,-0.120620000000000,0.575280000000000,-0.402200000000000,0.589840000000000,-0.221450000000000,0.431000000000000,-0.173650000000000,0.604360000000000,-0.241800000000000,0.560450000000000,-0.382380000000000,2
1,0,1,-0.451610000000000,1,1,0.712160000000000,-1,0,0,0,0,0,0,-1,0.145160000000000,0.540940000000000,-0.393300000000000,-1,-0.544670000000000,-0.699750000000000,1,0,0,1,0.906950000000000,0.516130000000000,1,1,-0.200990000000000,0.256820000000000,1,-0.323820000000000,1,1
1,0,1,-0.0240100000000000,0.941400000000000,0.0653100000000000,0.921060000000000,-0.232550000000000,0.771520000000000,-0.163990000000000,0.527980000000000,-0.202750000000000,0.564090000000000,-0.00712000000000000,0.343950000000000,-0.274570000000000,0.529400000000000,-0.217800000000000,0.451070000000000,-0.178130000000000,0.0598200000000000,-0.355750000000000,0.0230900000000000,-0.528790000000000,0.0328600000000000,-0.651580000000000,0.132900000000000,-0.532060000000000,0.0243100000000000,-0.621970000000000,-0.0570700000000000,-0.595730000000000,-0.0460800000000000,-0.656970000000000,2
1,0,0.0233700000000000,-0.00592000000000000,-0.0992400000000000,-0.119490000000000,-0.00763000000000000,-0.118240000000000,0.147060000000000,0.0663700000000000,0.0378600000000000,-0.0630200000000000,0,0,-0.0457200000000000,-0.155400000000000,-0.00343000000000000,-0.101960000000000,-0.115750000000000,-0.0541400000000000,0.0183800000000000,0.0366900000000000,0.0151900000000000,0.00888000000000000,0.0351300000000000,-0.0153500000000000,-0.0324000000000000,0.0922300000000000,-0.0785900000000000,0.00732000000000000,0,0,-0.000390000000000000,0.120110000000000,1
1,0,0.975880000000000,-0.106020000000000,0.946010000000000,-0.208000000000000,0.928060000000000,-0.283500000000000,0.859960000000000,-0.273420000000000,0.797660000000000,-0.479290000000000,0.782250000000000,-0.507640000000000,0.746280000000000,-0.614360000000000,0.579450000000000,-0.680860000000000,0.378520000000000,-0.736410000000000,0.363240000000000,-0.765620000000000,0.318980000000000,-0.797530000000000,0.227920000000000,-0.816340000000000,0.136590000000000,-0.825100000000000,0.0460600000000000,-0.823950000000000,-0.0426200000000000,-0.813180000000000,-0.138320000000000,-0.809750000000000,2
0,0,0,0,0,0,1,-1,0,0,-1,-1,0,0,0,0,1,1,-1,-1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1
1,0,0.963550000000000,-0.0719800000000000,1,-0.143330000000000,1,-0.213130000000000,1,-0.361740000000000,0.925700000000000,-0.435690000000000,0.945100000000000,-0.406680000000000,0.903920000000000,-0.463810000000000,0.983050000000000,-0.352570000000000,0.845370000000000,-0.660200000000000,0.753460000000000,-0.605890000000000,0.696370000000000,-0.642250000000000,0.851060000000000,-0.654400000000000,0.575770000000000,-0.697120000000000,0.254350000000000,-0.639190000000000,0.451140000000000,-0.727790000000000,0.388950000000000,-0.734200000000000,2
1,0,-0.0186400000000000,-0.0845900000000000,0,0,0,0,0.114700000000000,-0.268100000000000,-0.456630000000000,-0.381720000000000,0,0,-0.336560000000000,0.386020000000000,-0.371330000000000,0.150180000000000,0.637280000000000,0.221150000000000,0,0,0,0,-0.148030000000000,-0.0132600000000000,0.206450000000000,-0.0229400000000000,0,0,0.165950000000000,0.240860000000000,-0.0820800000000000,0.380650000000000,1
